SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score
Oc1ccc(C[C@H](NC(=O)CC)C(=O)N[C@H](CN2CCN(CC2)C(=O)CCl)c2ccccc2)cc1,NIM-UNI-ed9-4,169_ACL2ACR.0,0,,755.7905824649492
Oc1ccc(C[C@H](NC(=O)C)C(=O)N[C@H](CN2CCN(CC2)C(=O)CCl)c2ccccc2)cc1,NIM-UNI-ed9-4,169_ACL.0,0,,1131.6713048863992
NC(=O)[C@@H]1CN(CCN1Cc1cccc(Cl)c1)C(=O)C,DAN-LON-a5f-1,1037_NCL.0,2,"x1412,x1336",1946.9545058231101
NC(=O)[C@@H]1CN(CCN1Cc1cccc(Cl)c1)C(=O)CC,DAN-LON-a5f-1,1037_NCL2ACR.0,0,,638.23083774741
CC1(C)CN(CCN1Cc1cccc(Cl)c1)C(=O)C,DAN-LON-a5f-2,1038_NCL.0,0,,1419.0813417842935
CC1(C)CN(CCN1Cc1cccc(Cl)c1)C(=O)CC,DAN-LON-a5f-2,1038_NCL2ACR.0,1,x1336,1548.9171899978635
CC(C)C[C@@H]1CN(CCN1Cc1cccc(Cl)c1)C(=O)CC,DAN-LON-a5f-3,1039_NCL2ACR.0,0,,1623.7420887632725
CC(C)[C@@H]1CN(Cc2cccc(Cl)c2)CCN1C(=O)C,DAN-LON-a5f-4,1040_NCL.0,0,,1530.5361713976026
CC(C)[C@@H]1CN(Cc2cccc(Cl)c2)CCN1C(=O)CC,DAN-LON-a5f-4,1040_NCL2ACR.0,1,x1336,1877.2787191947373
CC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1c1ccccc1,DAN-LON-a5f-5,1041_NCL.0,0,,1729.547195338364
CCC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1c1ccccc1,DAN-LON-a5f-5,1041_NCL2ACR.0,0,,1918.2814911060736
CC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](C1)c1ccc(Cl)cc1,DAN-LON-a5f-6,1042_NCL.0,0,,1447.6898114496055
CCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](C1)c1ccc(Cl)cc1,DAN-LON-a5f-6,1042_NCL2ACR.0,0,,1754.2987434448673
CC(C)(C)NC(=O)[C@@H]1CN(CCN1Cc1cccc(Cl)c1)C(=O)CC,DAN-LON-a5f-7,1043_NCL2ACR.0,0,,1523.0697647711306
CC(=O)N1C[C@H]2C[C@@H]1CN2Cc1cccc(Cl)c1,DAN-LON-a5f-8,1044_NCL.0,3,"x1380,x1458,x0820",1791.2900204263512
CCC(=O)N1C[C@H]2C[C@@H]1CN2Cc1cccc(Cl)c1,DAN-LON-a5f-8,1044_NCL2ACR.0,2,"x0734,x1336",1691.9560151049218
CC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](C1)c1cccs1,DAN-LON-a5f-9,1045_NCL.0,0,,1686.8812476778091
CCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](C1)c1cccs1,DAN-LON-a5f-9,1045_NCL2ACR.0,0,,1372.4122985523575
CC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,DAN-LON-a5f-10,1046_NCL.0,0,,1379.451487637183
CCC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,DAN-LON-a5f-10,1046_NCL2ACR.0,0,,742.3828455326077
FS(=O)(=O)Cc1ccc(CN2CCN(CC2)C(=O)C)cc1,JIA-UNI-93b-1,1188_NCL.0,0,,1154.4818993310173
FS(=O)(=O)Cc1ccc(CN2CCN(CC2)C(=O)CC)cc1,JIA-UNI-93b-1,1188_NCL2ACR.0,0,,1096.3349473425624
CC(=O)N1CCN(Cc2cc(Cl)cc(Cl)c2)CC1,PAU-UNI-8cd-1,1274_NCL.0,0,,1172.3047402017278
CCC(=O)N1CCN(Cc2cc(Cl)cc(Cl)c2)CC1,PAU-UNI-8cd-1,1274_NCL2ACR.0,0,,1351.4021414045974
CC(=O)N1CCN(CC1)[C@H](c1ccc(Br)s1)c1cc(Cl)cc2ccccc12,PAU-WEI-3e8-1,2101_NCL.0,0,,1448.7277930884259
CC(=O)N1CCN(CC1)[C@H](c1ccc(Br)s1)c1cccc(Cl)c1,PAU-WEI-3e8-2,2102_NCL.0,4,"x1358,x1380,x1458,x1336",1770.3458296670856
CCC(=O)N1CCN(CC1)[C@H](c1ccc(Br)s1)c1cccc(Cl)c1,PAU-WEI-3e8-2,2102_NCL2ACR.0,0,,1503.2142615806056
Oc1cc(Cl)cc(CN2CCN(CC2)C(=O)CC)c1,KIM-UNI-2ee-1,2273_ACL2ACR.0,0,,1113.961298805432
Oc1cc(Cl)cc(CN2CCN(CC2)C(=O)C)c1,KIM-UNI-2ee-1,2273_ACL.0,0,,785.8548704909911
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@@H](CCC[C@H]12)[C@H](CCC1CCCCC1)N1CCN(CC1)C(=O)C,PAU-WEI-b9b-7,723_NCL.1,0,,1170.624007202092
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@@H](CCC[C@@H]12)[C@H](CCC1CCCCC1)N1CCN(CC1)C(=O)CCl,PAU-WEI-b9b-7,723_ACL.1,0,,883.8219284255786
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@@H](CCC[C@H]12)[C@H](CC[C@H]1CC[C@@H](C)CC1)N1CCN(CC1)C(=O)C,PAU-WEI-b9b-8,724_NCL.1,0,,981.6580215940711
Cc1ccc(CC[C@@H](N2CCN(CC2)C(=O)CCl)[C@@H]2[C@@H]3[NH2+]C[C@H](CCNC(=O)CC)[C@@H]3CCC2)cc1,PAU-WEI-b9b-8,724_ACL2ACR.1,0,,699.5162155227257
Cc1ccc(CC[C@@H](N2CCN(CC2)C(=O)CCl)[C@@H]2[C@@H]3[NH2+]C[C@@H](CCNC(=O)C)[C@@H]3CCC2)cc1,PAU-WEI-b9b-8,724_ACL.1,0,,597.8593085450212
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@@H](CCC[C@H]12)[C@H](CC[C@H]1CC[C@H](CC1)C(F)(F)F)N1CCN(CC1)C(=O)C,PAU-WEI-b9b-9,725_NCL.1,0,,1190.7477229393621
FC(F)(F)c1ccc(CC[C@@H](N2CCN(CC2)C(=O)CCl)[C@@H]2[C@H]3[NH2+]C[C@H](CCNC(=O)CC)[C@@H]3CCC2)cc1,PAU-WEI-b9b-9,725_ACL2ACR.1,0,,962.2856295250352
FC(F)(F)c1ccc(CC[C@@H](N2CCN(CC2)C(=O)CCl)[C@@H]2[C@@H]3[NH2+]C[C@H](CCNC(=O)C)[C@@H]3CCC2)cc1,PAU-WEI-b9b-9,725_ACL.1,0,,786.3163156604753
CC(=O)N1CCN(Cc2cc(Cl)cc3cnccc23)CC1,JOO-PER-58e-1,1876_NCL.0,0,,985.3675985278073
CCC(=O)N1CCN(Cc2cc(Cl)cc3cnccc23)CC1,JOO-PER-58e-1,1876_NCL2ACR.0,6,"x0769,x0734,x0691,x1402,x0755,x0689",2009.0625694118867
CC(=O)N1CCN(CC1)[C@H](N1CCCOCC1)c1cccc2ccccc12,JOO-IND-313-1,2222_NCL.0,0,,1336.504763143648
CCC(=O)N1CCN(CC1)[C@H](N1CCCOCC1)c1cccc2ccccc12,JOO-IND-313-1,2222_NCL2ACR.0,0,,865.5014997075261
CC(=O)c1ccnc(c2cccc(Cl)c2)c1N(C(=O)CC)c1c[nH]c2ncncc12,LEO-EVO-0d2-5,2617_ACL2ACR.0,0,,1765.8805681766107
CC(=O)c1ccnc(c2cccc(Cl)c2)c1N(C(=O)C)c1c[nH]c2ncncc12,LEO-EVO-0d2-5,2617_ACL.0,0,,1574.6958142677381
CC(=O)c1ccnc(c2cc(F)cs2)c1N(C(=O)CC)c1c[nH]c2ncncc12,LEO-EVO-0d2-6,2618_ACL2ACR.0,0,,1853.0133111492505
CC(=O)c1ccnc(c2cc(F)cs2)c1N(C(=O)C)c1c[nH]c2ncncc12,LEO-EVO-0d2-6,2618_ACL.0,0,,1375.9372996084824
C[C@@H](NC(=O)C)c1cc(Cl)cc2c1CC=CC2,DAV-CRI-eab-1,250_NCL.0,2,"x0831,x0692",1661.3936933451873
C[C@@H](NC(=O)CC)c1cc(Cl)cc2c1CC=CC2,DAV-CRI-eab-1,250_NCL2ACR.0,0,,1633.9425888122205
C[C@@H](NC(=O)C)C1=CC(=C[C@@H]2CCC[C@H]12)Cl,DAV-CRI-eab-2,251_NCL.0,0,,1854.022166826242
C[C@@H](NC(=O)CC)C1=CC(=C[C@@H]2CCC[C@H]12)Cl,DAV-CRI-eab-2,251_NCL2ACR.0,0,,1680.6869316839327
C[C@@H](NC(=O)C)C1=CC(=C[C@H]2CC[NH2+][C@@H]12)Cl,DAV-CRI-eab-3,252_NCL.0,0,,684.9659828355566
C[C@@H](NC(=O)CC)C1=CC(=C[C@H]2CC[NH2+][C@@H]12)Cl,DAV-CRI-eab-3,252_NCL2ACR.0,0,,742.1359822924222
C[C@@H](NC(=O)C)C1=CC(=C[C@@H]2[NH2+]CC[C@H]12)Cl,DAV-CRI-eab-4,253_NCL.0,2,"x0734,x0820",1673.5148152912684
C[C@@H](NC(=O)CC)C1=CC(=C[C@@H]2[NH2+]CC[C@H]12)Cl,DAV-CRI-eab-4,253_NCL2ACR.0,0,,1693.2942549157633
C[C@H](NC(=O)C)C1=CC(=C[C@@H]2C[NH2+]C[C@@H]12)Cl,DAV-CRI-eab-5,254_NCL.0,0,,1254.965911210071
C[C@H](NC(=O)CC)C1=CC(=C[C@@H]2C[NH2+]C[C@@H]12)Cl,DAV-CRI-eab-5,254_NCL2ACR.0,0,,1551.828348763319
C[C@H](NC(=O)C)C1=CC(=C[C@H]2CC=N[C@@H]12)Cl,DAV-CRI-eab-6,255_NCL.0,1,x1093,1400.0559024356546
C[C@H](NC(=O)CC)C1=CC(=C[C@H]2CC=N[C@@H]12)Cl,DAV-CRI-eab-6,255_NCL2ACR.0,2,"x1412,x1336",1988.7669545179401
C[C@@H](NC(=O)C)C1=CC(=C[C@@H]2N=CC[C@H]12)Cl,DAV-CRI-eab-7,256_NCL.0,0,,1571.3905367320026
C[C@@H](NC(=O)CC)C1=CC(=C[C@@H]2N=CC[C@H]12)Cl,DAV-CRI-eab-7,256_NCL2ACR.0,2,"x1420,x1392",1915.2074763206008
C[C@H](NC(=O)C)C1=CC(=C[C@@H]2CSC[C@H]12)Cl,DAV-CRI-eab-8,257_NCL.0,0,,1279.627181355303
C[C@H](NC(=O)CC)C1=CC(=C[C@@H]2CSC[C@H]12)Cl,DAV-CRI-eab-8,257_NCL2ACR.0,0,,1686.5889459312564
Fc1ccc(CN2CCN(CC2)C(=O)CC)cc1,ANT-OPE-d97-1,403_ACR.0,3,"x1380,x1458,x1336",1686.9518948250754
CCC(=O)N1CCC[N@@H+](Cc2ccccc2)CC1,ANT-OPE-c0c-1,674_ACR.0,0,,1545.9560916219714
NS(=O)(=O)c1ccc(Br)c(CCN2CCCN(CC2)C(=O)C)c1,PED-UNI-89d-1,1291_NCL.0,0,,1528.8053079777592
NS(=O)(=O)c1ccc(Br)c(CCN2CCCN(CC2)C(=O)CC)c1,PED-UNI-89d-1,1291_NCL2ACR.0,0,,918.4128115855474
NC(=O)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CO)NC(=O)CC)C(=O)N,SAL-INS-a5f-2,1048_ACL2ACR.0,0,,521.7342386036701
NC(=O)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CO)NC(=O)C)C(=O)N,SAL-INS-a5f-2,1048_ACL.0,0,,906.4600596955104
NC(=O)[C@H]1C[C@@H](C[NH2+][C@H](C[C@H]2C=CNC2=O)C(=O)NC(=O)CC)C[C@H]1[C@H]1CCSC1,SAG-UNI-75a-3,1502_ACL2ACR.0,0,,538.4197457942412
NC(=O)[C@H]1C[C@@H](C[NH2+][C@H](C[C@H]2C=CNC2=O)C(=O)NC(=O)C)C[C@H]1[C@H]1CCSC1,SAG-UNI-75a-3,1502_ACL.0,0,,473.0133612341429
NC(=O)NCCC[C@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CC)C(=O)N,SAL-INS-68b-2,1681_ACL2ACR.0,0,,392.7424686680629
NC(=O)NCCC[C@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)C)C(=O)N,SAL-INS-68b-2,1681_ACL.0,0,,234.2587076134065
NC(=O)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CC)C(=O)N,SAL-INS-68b-4,1683_ACL2ACR.0,0,,659.5125499036975
NC(=O)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)C)C(=O)N,SAL-INS-68b-4,1683_ACL.0,0,,552.9526780825995
NC(=O)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C[C@@H]1C[NH2+][C@@H]2CCCC[C@H]12)NC(=O)[C@H](CO)NC(=O)CC)C(=O)N,SAL-INS-68b-6,1685_ACL2ACR.0,0,,653.2787970076806
NC(=O)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C[C@H]1C[NH2+][C@H]2CCCC[C@H]12)NC(=O)[C@H](CO)NC(=O)C)C(=O)N,SAL-INS-68b-6,1685_ACL.0,0,,606.9739401292525
NC(=O)NCCC[C@H](NC(=O)CNC(=O)[C@H](C[C@@H]1C[NH2+][C@@H]2CCCC[C@H]12)NC(=O)[C@H](CO)NC(=O)CC)C(=O)N,SAL-INS-68b-8,1687_ACL2ACR.0,0,,773.8300749112602
NC(=O)NCCC[C@H](NC(=O)CNC(=O)[C@H](C[C@@H]1C[NH2+][C@@H]2CCCC[C@H]12)NC(=O)[C@H](CO)NC(=O)C)C(=O)N,SAL-INS-68b-8,1687_ACL.0,0,,307.1847315495892
NC(=O)NCCC[C@H](NC(=O)[C@@H](CO)NC(=O)[C@H](C[C@H]1C[NH2+][C@H]2CCCC[C@@H]12)NC(=O)[C@H](CO)NC(=O)CC)C(=O)N,SAL-INS-68b-10,1689_ACL2ACR.0,0,,813.5380322546822
NC(=O)NCCC[C@H](NC(=O)[C@@H](CO)NC(=O)[C@H](C[C@@H]1C[NH2+][C@H]2CCCC[C@@H]12)NC(=O)[C@H](CO)NC(=O)C)C(=O)N,SAL-INS-68b-10,1689_ACL.0,0,,589.0635299552375
NC(=O)NCCC[C@H](NC(=O)[C@@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CC)C(=O)N,SAL-INS-68b-12,1691_ACL2ACR.0,0,,700.4024930984402
NC(=O)NCCC[C@H](NC(=O)[C@@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)C)C(=O)N,SAL-INS-68b-12,1691_ACL.0,0,,848.8226359473822
Fc1cc(cnc1C=[NH2])N1CCCOCC1,JOH-UNI-9dc-1,1068_NIT.0,0,,1305.72779407106
FC(F)(F)c1cc(cnc1C=[NH2])N1CCCOCC1,JOH-UNI-9dc-2,1069_NIT.0,0,,1573.3101898914078
Fc1c(cnc(c1)C=[NH2])N1CCCOCC1,JOH-UNI-9dc-3,1070_NIT.0,0,,1461.0803415533223
FC(F)c1cc(cnc1C=[NH2])N1CCCOCC1,JOH-UNI-9dc-4,1071_NIT.0,0,,1635.482466183395
FC(F)c1nc(ccc1N1CCCOCC1)C=[NH2],JOH-UNI-9dc-5,1072_NIT.0,0,,753.2949409523277
C(=[NH2])c1ncc(cc1Cl)N1CCCOCC1,JOH-UNI-9dc-6,1073_NIT.0,0,,718.727294310466
FC(F)(F)c1c(cnc(c1)C=[NH2])N1CCCOCC1,JOH-UNI-9dc-7,1074_NIT.0,0,,699.3214370073848
FC(F)c1c(cnc(c1)C=[NH2])N1CCCOCC1,JOH-UNI-9dc-8,1075_NIT.0,4,"x0734,x1380,x1458,x0820",1617.4026347300985
C(=[NH2])c1ccc(N2CCCOCC2)c(Cl)n1,JOH-UNI-9dc-9,1076_NIT.0,0,,836.7557036324295
FC(F)(F)c1nc(ccc1N1CCCOCC1)C=[NH2],JOH-UNI-9dc-10,1077_NIT.0,0,,952.8393746650372
C(=[NH2])c1ccc(CN[C@H](N2CCOCC2)c2ncc(cc2)C2=NC[C@@H](CC2)c2ccc(nc2)C#N)cc1,MAK-UNK-995-1,1158_NIT.0,0,,768.0854929069877
CCC(=O)N1CCN(CC1)[C@H]([N@H+]1CCCOCC1)c1cccc2ccccc12,JOO-IND-313-1,2222_NCL2ACR.1,0,,398.33101907215416
Oc1c(oc2ccc(NC(=O)CC)cc2c1=O)c1ccccc1,NAU-LAT-ec9-1,192_ACL2ACR.0,0,,955.5168612100093
Oc1c(oc2ccc(NC(=O)C)cc2c1=O)c1ccccc1,NAU-LAT-ec9-1,192_ACL.0,0,,768.5701007356394
NS(=O)(=O)c1cc(ccc1N1CCN(CC1)C(=O)CC)[C@H]1NC(=O)c2ccccc12,DR -UNK-dd7-2,391_ACR.0,0,,467.8614610751545
NS(=O)(=O)c1cc(ccc1N1CCN(CC1)S(=O)(=O)CC)[C@H]1NC(=O)c2ccccc12,DR -UNK-dd7-3,392_SUL.0,0,,368.6349435601447
NS(=O)(=O)c1cc(ccc1N1CCN(CC=[NH2])CC1)[C@H]1NC(=O)c2ccccc12,DR -UNK-dd7-4,393_NIT.0,0,,901.7849681022093
O[N](=O)c1ccc(CNC(=O)N2CCO[C@H](Cc3cc(ccc3Cl)S(=O)(=O)N3CCN(CC3)C(=O)C)C2)cc1,PED-UNI-b79-1,739_NCL.0,0,,850.8542223480466
O[N](=O)c1ccc(CNC(=O)N2CCO[C@H](Cc3cc(ccc3Cl)S(=O)(=O)N3CCN(CC3)C(=O)CC)C2)cc1,PED-UNI-b79-1,739_NCL2ACR.0,0,,928.272577594626
CC(=O)N1CCN(CC1)S(=O)(=O)c1ccc(Cl)c(C[C@@H]2CN(CCO2)C(=O)NCc2ccc(cc2)C#N)c1,PED-UNI-b79-2,740_NCL.0,0,,925.8603966664284
CCC(=O)N1CCN(CC1)S(=O)(=O)c1ccc(Cl)c(C[C@@H]2CN(CCO2)C(=O)NCc2ccc(cc2)C#N)c1,PED-UNI-b79-2,740_NCL2ACR.0,0,,542.2637245761579
C(=[NH2])c1ccc(CNC(=O)N2CCO[C@H](Cc3cc(ccc3Cl)S(=O)(=O)N3CCN(CC3)C(=O)CCl)C2)cc1,PED-UNI-b79-2,740_NIT.0,0,,647.9572563860014
OC(O)CC(=O)NCCCc1ccc(cc1)C=[NH2],NEL-UNI-146-3,2544_NIT.0,0,,1219.6626284379836
C[C@H](O)CC(=O)NCCCc1ccc(cc1)C=[NH2],NEL-UNI-146-8,2549_NIT.0,0,,655.3293985861969
NC(=[NH2])CCN([C@@H]1CCS(=O)(=O)C1)C(=O)C,DAN-PUR-678-1,1692_NCL.0,0,,1532.6647002025259
NC(=[NH2])CCN([C@@H]1CCS(=O)(=O)C1)C(=O)CC,DAN-PUR-678-1,1692_NCL2ACR.0,0,,1001.3241337480467
NC(=O)CCN([C@@H]1CCS(=O)(=O)C1)C(=O)C,DAN-PUR-678-2,1693_NCL.0,0,,1413.1643558910425
NC(=O)CCN([C@@H]1CCS(=O)(=O)C1)C(=O)CC,DAN-PUR-678-2,1693_NCL2ACR.0,0,,1618.3386014943173
CC(=O)N1CCN(C[C@@H]1CC(=O)N)C(=O)C,DAN-PUR-390-1,2120_NCL.0,10,"x1420,x0759,x1334,x1392,x1386,x0831,x0830,x1385,x0692,x0770",2131.638942967693
CC(=O)N1CCN(C[C@@H]1CC(=O)N)C(=O)CC,DAN-PUR-390-1,2120_NCL2ACR.0,0,,1328.4414821179055
NC(=O)C[C@H]1CN(CCN1C(=O)CC)C(=O)CCl,DAN-PUR-390-1,2120_ACL2ACR.0,6,"x0769,x1375,x1374,x1311,x0691,x0755",2146.3408312045217
NC(=O)C[C@H]1CN(CCN1C(=O)C)C(=O)CCl,DAN-PUR-390-1,2120_ACL.0,0,,1111.673245771857
CC(=O)[C@@H]1CN(C[C@H](CC(=O)N)N1C(=O)C)C(=O)C,DAN-PUR-390-2,2121_NCL.0,3,"x1420,x1392,x1374",2387.9953493749317
CC(=O)[C@@H]1CN(C[C@H](CC(=O)N)N1C(=O)C)C(=O)CC,DAN-PUR-390-2,2121_NCL2ACR.0,0,,896.6585541469383
CC(=O)[C@@H]1CN(C[C@H](CC(=O)N)N1C(=O)CC)C(=O)CCl,DAN-PUR-390-2,2121_ACL2ACR.0,0,,1633.3887131704348
CC(=O)[C@@H]1CN(C[C@H](CC(=O)N)N1C(=O)C)C(=O)CCl,DAN-PUR-390-2,2121_ACL.0,0,,1220.1049101739004
CC(=O)N([C@@H]1CCS(=O)(=O)C1)c1cccnc1,DAN-PUR-390-3,2122_NCL.0,3,"x0107,x0434,x1093",1301.9354971479572
CCC(=O)N([C@H]1CCS(=O)(=O)C1)c1cccnc1,DAN-PUR-390-3,2122_NCL2ACR.0,10,"x1418,x1420,x0759,x1392,x0831,x0830,x1412,x1336,x0692,x0770",2320.9375111225954
FCSC(=O)C1CCN(CC1)C(=O)CC,GIA-UNK-995-6,1146_ACL2ACR.0,0,,1782.0859460751847
FCSC(=O)C1CCN(CC1)C(=O)C,GIA-UNK-995-6,1146_ACL.0,6,"x1420,x1334,x1392,x1412,x1336,x1385",2213.1552196452376
Cc1cc(C)nc(NC2CCN(CC2)C(=O)C)n1,GIA-UNK-a79-1,1022_NCL.0,0,,1548.1278805153945
Cc1cc(C)nc(NC2CCN(CC2)C(=O)CC)n1,GIA-UNK-a79-1,1022_NCL2ACR.0,1,x1336,1524.546157241451
CC(C)N(C)C(=O)c1ccc2[C@H](CN(Cc2c1)C(=O)C)c1c[nH]cn1,SAL-INS-1c7-3,2456_NCL.0,0,,1105.3629834201404
CC(C)N(C)C(=O)c1ccc2[C@H](CN(Cc2c1)C(=O)CC)c1cnc[nH]1,SAL-INS-1c7-3,2456_NCL2ACR.1,0,,819.437111770164
CN(C(=O)c1ccc2[C@H](CN(Cc2c1)C(=O)C)c1cnc[nH]1)c1c[nH]cn1,SAL-INS-1c7-4,2457_NCL.1,0,,1608.224447695228
O[N](=O)c1c2cc3CN(C[C@H](c4cnc[nH]4)c3cc2ccc1)C(=O)CC,SAL-INS-1c7-6,2459_NCL2ACR.1,0,,1689.5241911305154
Cc1ccc2[C@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C[C@H](c3ccccc3)c2c1)C(=O)C,DAV-CRI-f47-1,132_NCL.0,0,,1297.0927158017464
Cc1ccc2[C@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C[C@H](c3ccccc3)c2c1)C(=O)CC,DAV-CRI-f47-1,132_NCL2ACR.0,0,,1483.9370514040063
Fc1ccc2[C@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C[C@H](c3ccccc3)c2c1)C(=O)C,DAV-CRI-f47-2,133_NCL.0,0,,1479.1731227306188
Fc1ccc2[C@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C[C@H](c3ccccc3)c2c1)C(=O)CC,DAV-CRI-f47-2,133_NCL2ACR.0,0,,1588.3746910783705
Oc1ccc2[C@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C[C@H](c3ccccc3)c2c1)C(=O)C,DAV-CRI-f47-3,134_NCL.0,0,,1472.2273359800245
Oc1ccc2[C@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C[C@H](c3ccccc3)c2c1)C(=O)CC,DAV-CRI-f47-3,134_NCL2ACR.0,0,,1601.0224628447172
Fc1ccc2[C@@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C(=O)C)C(=O)[C@@H](c3ccccc3)c2c1,DAV-CRI-f47-4,135_NCL.0,0,,1136.3384501665453
Fc1ccc2[C@@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C(=O)CC)C(=O)[C@@H](c3ccccc3)c2c1,DAV-CRI-f47-4,135_NCL2ACR.0,0,,845.8137140845058
Oc1ccc2[C@@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C(=O)C)C(=O)[C@@H](c3ccccc3)c2c1,DAV-CRI-f47-5,136_NCL.0,0,,1228.9185326632871
Oc1ccc2[C@@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C(=O)CC)C(=O)[C@@H](c3ccccc3)c2c1,DAV-CRI-f47-5,136_NCL2ACR.0,0,,1334.1406075067418
Cc1ccc2[C@@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C(=O)C)C(=O)[C@@H](c3ccccc3)c2c1,DAV-CRI-f47-6,137_NCL.0,0,,1023.8008617122556
Cc1ccc2[C@@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C(=O)CC)C(=O)[C@@H](c3ccccc3)c2c1,DAV-CRI-f47-6,137_NCL2ACR.0,0,,1217.5926039782444
Cc1ccc2[C@@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C(=O)C)C(=O)[C@@H](c3cccc(O)c3)c2c1,DAV-CRI-f47-7,138_NCL.0,0,,1136.790705767903
Cc1ccc2[C@@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C(=O)CC)C(=O)[C@@H](c3cccc(O)c3)c2c1,DAV-CRI-f47-7,138_NCL2ACR.0,0,,858.9424968310582
Cc1ccc2[C@@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C(=O)C)C(=O)[C@@H](c3ccc(O)cc3)c2c1,DAV-CRI-f47-8,139_NCL.0,0,,1175.1947637378275
Cc1ccc2[C@@H]([C@H]3CS(=O)(=O)C[C@@H]3N3CCCC3=O)N(C(=O)CC)C(=O)[C@@H](c3ccc(O)cc3)c2c1,DAV-CRI-f47-8,139_NCL2ACR.0,0,,1081.2179881354518
CC(=O)N1C[C@@H](c2ccccc2)c2ccccc2[C@H]1[C@H]1CS(=O)(=O)C[C@@H]1N1CCCC1=O,DAV-CRI-b70-1,790_NCL.0,0,,1149.6527525141296
CCC(=O)N1C[C@@H](c2ccccc2)c2ccccc2[C@H]1[C@H]1CS(=O)(=O)C[C@@H]1N1CCCC1=O,DAV-CRI-b70-1,790_NCL2ACR.0,0,,1591.1498588625118
CCC(=O)N1CCC(CC1)C(=O)N1CCCCC1,BRU-LEF-cf9-1,513_NCL.0,0,,950.0211785151398
C[C@H](C)C(=O)N1CC[C@@H](CC1)C(=O)N1CCCCC1,BRU-LEF-cf9-1,513_NCL2ACR.0,0,,763.4811034346678
Cc1ccc(CC[C@@H]([NH+]2CCN(CC2)C(=O)CCl)[C@@H]2[C@@H]3[NH2+]C[C@H](CCNC(=O)C)[C@@H]3CCC2)cc1,PAU-WEI-b9b-8,724_ACL.0,0,,771.0097953885366
FC(F)(F)c1ccc(CC[C@@H]([NH+]2CCN(CC2)C(=O)CCl)[C@@H]2[C@@H]3[NH2+]C[C@H](CCNC(=O)CC)[C@@H]3CCC2)cc1,PAU-WEI-b9b-9,725_ACL2ACR.0,0,,630.4929638726467
CC(=O)N1CCC(CC1)C(=O)N1CCCCC1,VIR-GIT-7b3-2,1480_NCL.0,0,,1074.348137412108
CC(C)N(C)C(=O)C1CCN(CC1)C(=O)C,VIR-GIT-7b3-3,1481_NCL.0,0,,717.7734288920952
