SMILES,TITLE,dockvalent_id,cluster
CCC(=O)N1CC(C1)NS(=O)(=O)c1ccccc1c1ccc(Nc2ccc(cn2)C#N)cc1,JAN-GHE-bf4-5,689_ACR.0,17
CCC(=O)NC1CN(C1)S(=O)(=O)c1ccccc1c1ccc(Nc2ccc(cn2)C#N)cc1,JAN-GHE-bf4-6,690_ACR.0,11
Fc1c(c(OCCCNc2ccc(cn2)C#N)ccc1)S(=O)(=O)N1CC(C1)NC(=O)CC,JAN-GHE-bf4-7,691_ACR.0,11
Fc1c(c(OCCCNc2ccc(cn2)C#N)ccc1)S(=O)(=O)NC1CN(C1)C(=O)CC,JAN-GHE-bf4-8,692_ACR.0,17
CCC(=O)N1C[C@H]2C[N@H+](CC3=CN[C@@H]4C=CC(=C[C@H]34)C#N)C[C@H]2C1,JAN-GHE-bf4-12,696_ACR.0,16
Cc1ccc(CC[C@@H]([NH+]2CCN(CC2)C(=O)CCl)[C@@H]2[C@@H]3[NH2+]C[C@@H](CCNC(=O)CC)[C@@H]3CCC2)cc1,PAU-WEI-b9b-8,724_ACL2ACR.0,0
FC(F)(F)c1ccc(CC[C@@H]([NH+]2CCN(CC2)C(=O)CCl)[C@@H]2[C@@H]3[NH2+]C[C@H](CCNC(=O)C)[C@@H]3CCC2)cc1,PAU-WEI-b9b-9,725_ACL.0,0
C[C@H](C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-1,1225_NCL2ACR.0,12
C[C@H](Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-2,1226_NCL.0,12
C[C@H](Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-2,1226_NCL2ACR.0,12
C[NH2+][C@H]([C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)c1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-3,1227_NCL.0,12
C[NH2+][C@H]([C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)c1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-3,1227_NCL2ACR.0,12
C[NH2+]CC1=C[C@@]([C@H](C)N(C)C(=O)C2CCN(CC2)C(=O)C)(C(=C1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-4,1228_NCL.0,13
C[NH2+]CC1=C[C@@]([C@H](C)N(C)C(=O)C2CCN(CC2)C(=O)CC)(C(=C1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-4,1228_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1ccccc1F)[S@](=O)(=C[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)c1cccnc1,MAK-UNK-8fd-5,1229_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)[S@](=O)(=C[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)c1cccnc1,MAK-UNK-8fd-5,1229_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cnccc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-6,1230_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cnccc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-6,1230_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cncc(c1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-7,1231_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cncc(c1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-7,1231_NCL2ACR.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1ccc(nc1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-8,1232_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1ccc(nc1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-8,1232_NCL2ACR.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccc(c1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-9,1233_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccc(c1)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-9,1233_NCL2ACR.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-10,1234_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-10,1234_NCL2ACR.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1C[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-11,1235_NCL.0,12
C[NH2+]Cc1cn(c(c1)c1ccccc1C[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-11,1235_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1cccc([C@H](C)N(C)C(=O)C2CCN(CC2)C(=O)C)c1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-12,1236_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1cccc([C@H](C)N(C)C(=O)C2CCN(CC2)C(=O)CC)c1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-12,1236_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1ccc(cc1F)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-13,1237_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccc(cc1F)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-13,1237_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1cc(ccc1F)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-14,1238_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1cc(ccc1F)[C@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-14,1238_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1c(F)cccc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-15,1239_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1c(F)cccc1[C@@H](C)N(C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-15,1239_NCL2ACR.0,12
CC(C)N(C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-16,1240_NCL2ACR.0,12
CC(C)N([C@@H](C)Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-17,1241_NCL.0,12
CC(C)N([C@@H](C)Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-17,1241_NCL2ACR.0,12
C[NH2+]CC1=C[C@@](N(C(C)C)C(=O)C2CCN(CC2)C(=O)C)(C(=C1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-19,1243_NCL.0,13
C[NH2+]CC1=C[C@@](N(C(C)C)C(=O)C2CCN(CC2)C(=O)CC)(C(=C1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-19,1243_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1ccccc1F)[S@](=O)(=CN(C(C)C)C(=O)C1CCN(CC1)C(=O)C)c1cccnc1,MAK-UNK-8fd-20,1244_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)[S@](=O)(=CN(C(C)C)C(=O)C1CCN(CC1)C(=O)CC)c1cccnc1,MAK-UNK-8fd-20,1244_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cnccc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-21,1245_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cnccc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-21,1245_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cncc(c1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-22,1246_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cncc(c1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-22,1246_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1ccc(nc1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-23,1247_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1ccc(nc1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-23,1247_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccc(c1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-24,1248_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccc(c1)N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-24,1248_NCL2ACR.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)C,MAK-UNK-8fd-25,1249_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC,MAK-UNK-8fd-25,1249_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1ccccc1CN(C(C)C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-26,1250_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccccc1CN(C(C)C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-26,1250_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1cccc(N(C(C)C)C(=O)C2CCN(CC2)C(=O)C)c1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-27,1251_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1cccc(N(C(C)C)C(=O)C2CCN(CC2)C(=O)CC)c1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-27,1251_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1ccc(cc1F)N(C(C)C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-28,1252_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1ccc(cc1F)N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-28,1252_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1cc(ccc1F)N(C(C)C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-30,1254_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1cc(ccc1F)N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-30,1254_NCL2ACR.0,12
C[NH2+]Cc1cn(c(c1)c1c(F)cccc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)C)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-31,1255_NCL.0,13
C[NH2+]Cc1cn(c(c1)c1c(F)cccc1N(C(C)C)C(=O)C1CCN(CC1)C(=O)CC)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-31,1255_NCL2ACR.0,12
CC(C)N(C)C(=O)C1CCN(CC1)C(=O)C[NH2+]Cc1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-8fd-33,1257_NCL.0,12
CCNc1ccc(Cl)cc1CN1CCN(CC1)C(=O)CC,KIM-UNI-7d1-1,1456_ACL2ACR.0,16
CCNc1ccc(Cl)cc1CN1CCN(CC1)C(=O)C,KIM-UNI-7d1-1,1456_ACL.0,3
CC(=O)N1CCN(Cc2cc(Cl)ccc2NC(=O)CC)CC1,KIM-UNI-7d1-3,1458_ACL2ACR.0,3
CC(=O)N1CCN(Cc2cc(Cl)ccc2NC(=O)C)CC1,KIM-UNI-7d1-3,1458_ACL.0,3
CCC(=O)N1CCN(CC1)[C@@H]1CCNc2ccc(Cl)cc12,KIM-UNI-7d1-4,1459_ACL2ACR.0,16
CC(=O)N1CCN(CC1)[C@@H]1CCNc2ccc(Cl)cc12,KIM-UNI-7d1-4,1459_ACL.0,3
CNC(=O)[C@@H](CCN1CCN(CC1)C(=O)C)Nc1cscc1,MAK-UNK-e4a-2,270_NCL.0,3
CNC(=O)[C@@H](CCN1CCN(CC1)C(=O)CC)Nc1cscc1,MAK-UNK-e4a-2,270_NCL2ACR.0,16
CC(=O)N1CCN(Cc2cc(NC(=O)c3cnc(Cc4cscc4)s3)ccc2)CC1,MAK-UNK-e4a-8,276_NCL.0,3
CCC(=O)N1CCN(Cc2cc(NC(=O)c3cnc(Cc4cscc4)s3)ccc2)CC1,MAK-UNK-e4a-8,276_NCL2ACR.0,16
O[C@@H](C[N@@H+]1CC[C@@H](O)CC1)[C@H](O)N1CCN(CC1)C(=O)C,MAK-UNK-e4a-12,280_NCL.0,14
O[C@@H](C[N@@H+]1CC[C@@H](O)CC1)[C@H](O)N1CCN(CC1)C(=O)CC,MAK-UNK-e4a-12,280_NCL2ACR.0,14
[NH3+][C@@H](CCN1CCN(CC1)C(=O)C)N1CC[C@@H](O)CC1,MAK-UNK-e4a-13,281_NCL.0,9
[NH3+][C@@H](CCN1CCN(CC1)C(=O)CC)N1CC[C@@H](O)CC1,MAK-UNK-e4a-13,281_NCL2ACR.0,14
CN(CN1CCC(O)CC1)CN1CCN(CC1)C(=O)C,MAK-UNK-e4a-14,282_NCL.0,3
CN(CN1CCC(O)CC1)CN1CCN(CC1)C(=O)CC,MAK-UNK-e4a-14,282_NCL2ACR.0,16
Cc1cc(CN2CCN(CC2)C(=O)C)ccc1[C@@H]1O[C@@H](CO)[C@@H](OCN2CC[C@@H](O)CC2)[C@H]1O,MAK-UNK-e4a-19,287_NCL.0,3
Cc1cc(CN2CCN(CC2)C(=O)CC)ccc1[C@@H]1O[C@@H](CO)[C@@H](OCN2CC[C@H](O)CC2)[C@H]1O,MAK-UNK-e4a-19,287_NCL2ACR.0,16
CC(=O)N1CCN(Cc2ncc(Cc3cscc3)s2)CC1,MAK-UNK-e4a-20,288_NCL.0,3
CCC(=O)N1CCN(Cc2ncc(Cc3cscc3)s2)CC1,MAK-UNK-e4a-20,288_NCL2ACR.0,16
CC(=O)N1CCN(Cc2cnc(Cc3cscc3)s2)CC1,MAK-UNK-e4a-21,289_NCL.0,3
CCC(=O)N1CCN(Cc2cnc(Cc3cscc3)s2)CC1,MAK-UNK-e4a-21,289_NCL2ACR.0,16
Nc1nc(CN2CCN(CC2)C(=O)C)ncc1Cc1cscc1,MAK-UNK-e4a-22,290_NCL.0,3
Nc1nc(CN2CCN(CC2)C(=O)CC)ncc1Cc1cscc1,MAK-UNK-e4a-22,290_NCL2ACR.0,16
CNc1nc(CN2CCN(CC2)C(=O)C)ncc1c1cscc1,MAK-UNK-e4a-23,291_NCL.0,3
CNc1nc(CN2CCN(CC2)C(=O)CC)ncc1c1cscc1,MAK-UNK-e4a-23,291_NCL2ACR.0,16
C[C@@H]1CC[C@@H](OCc2cscc2)[C@H](C[NH+]2CCN(CC2)C(=O)CC)C1,MAK-UNK-e4a-24,292_NCL2ACR.0,14
Cc1nc(CN2CCN(CC2)C(=O)C)c(CCCc2cscc2)c(=O)[nH]1,MAK-UNK-e4a-25,293_NCL.0,3
Cc1nc(CN2CCN(CC2)C(=O)CC)c(CCCc2cscc2)c(=O)[nH]1,MAK-UNK-e4a-25,293_NCL2ACR.0,16
Cc1cccc(CN2CCN(CC2)C(=O)C)c1C(=O)N1CCC(O)CC1,MAK-UNK-e4a-26,294_NCL.0,3
Cc1cccc(CN2CCN(CC2)C(=O)CC)c1C(=O)N1CCC(O)CC1,MAK-UNK-e4a-26,294_NCL2ACR.0,16
Cc1nc(CN2CCN(CC2)C(=O)C)c(NCc2cccc(O)c2)c(=O)[nH]1,MAK-UNK-e4a-27,295_NCL.0,3
Cc1nc(CN2CCN(CC2)C(=O)CC)c(NCc2cccc(O)c2)c(=O)[nH]1,MAK-UNK-e4a-27,295_NCL2ACR.0,16
CS(=O)(=O)NCC[C@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C[C@@H](F)C1,SAM-UNK-903-2,1206_ACL2ACR.0,0
CS(=O)(=O)NCC[C@@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C[C@H](F)C1,SAM-UNK-903-2,1206_ACL.0,0
Fc1ccccc1c1cc(C[NH2+]CC(=O)N2C[C@@H](c3ccccc3)c3ccccc3C2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-2,1607_NCL.0,12
Fc1ccccc1c1cc(CN[C@H]2N(C[C@H](c3ccccc3)c3ccccc23)C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-5,1610_NCL.0,12
Fc1ccccc1c1cc(CN[C@H]2N(C[C@H](c3ccccc3)c3ccccc23)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-5,1610_NCL2ACR.0,12
Fc1ccccc1c1cc(CN[C@@]2(CN(Cc3ccccc23)C(=O)CC)c2ccccc2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-6,1611_NCL2ACR.0,12
Fc1ccccc1c1cc(CNc2c3CN(C[C@H](c4ccccc4)c3ccc2)C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-8,1613_NCL.0,12
Fc1ccccc1c1cc(CNc2c3CN(C[C@H](c4ccccc4)c3ccc2)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-8,1613_NCL2ACR.0,12
Fc1ccccc1c1cc(CNc2ccc3[C@H](CN(Cc3c2)C(=O)C)c2ccccc2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-9,1614_NCL.0,12
Fc1ccccc1c1cc(CNc2ccc3[C@H](CN(Cc3c2)C(=O)CC)c2ccccc2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-9,1614_NCL2ACR.0,12
Fc1ccccc1c1cc(CNc2ccc3CN(C[C@H](c4ccccc4)c3c2)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-10,1615_NCL2ACR.0,12
Fc1ccccc1c1cc(CNc2c3[C@H](CN(Cc3ccc2)C(=O)C)c2ccccc2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-11,1616_NCL.0,12
Fc1ccccc1c1cc(CNc2c3[C@H](CN(Cc3ccc2)C(=O)CC)c2ccccc2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-11,1616_NCL2ACR.0,12
Fc1ccccc1c1cc(CNc2ccccc2[C@H]2CN(Cc3ccccc23)C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-12,1617_NCL.0,12
Fc1ccccc1c1cc(CNc2ccccc2[C@H]2CN(Cc3ccccc23)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-12,1617_NCL2ACR.0,12
Fc1ccccc1c1cc(CNc2cc(ccc2)[C@H]2CN(Cc3ccccc23)C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-13,1618_NCL.0,12
Fc1ccccc1c1cc(CNc2cc(ccc2)[C@H]2CN(Cc3ccccc23)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-13,1618_NCL2ACR.0,12
Fc1ccccc1c1cc(CNc2ccc(cc2)[C@H]2CN(Cc3ccccc23)C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-14,1619_NCL.0,12
Fc1ccccc1c1cc(CNc2ccc(cc2)[C@H]2CN(Cc3ccccc23)C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-14,1619_NCL2ACR.0,12
C[NH2+][C@@H](C(=O)N1C[C@@H](c2ccccc2)c2ccccc2C1)c1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-702-20,1625_NCL.0,12
C[NH2+][C@@](C)(C(=O)N1C[C@@H](c2ccccc2)c2ccccc2C1)c1cn(c(c1)c1ccccc1F)S(=O)(=O)c1cccnc1,MAK-UNK-702-20,1625_NCL2ACR.0,12
N[C@@H](CN1CCN(CC1)C(=O)C)C(=O)Nc1cscc1,MAK-UNK-e4a-1,269_NCL.1,3
N[C@@H](CN1CCN(CC1)C(=O)CC)C(=O)Nc1cscc1,MAK-UNK-e4a-1,269_NCL2ACR.1,16
O[C@@H]1CC[N@@H+](CC(=O)CSCc2cccc(CN3CCN(CC3)C(=O)C)c2)CC1,MAK-UNK-e4a-7,275_NCL.1,3
O[C@@H]1CC[N@@H+](CC(=O)CSCc2cccc(CN3CCN(CC3)C(=O)CC)c2)CC1,MAK-UNK-e4a-7,275_NCL2ACR.1,16
Cc1cc(CN2CCN(CC2)C(=O)C)ccc1NCCNCN1CCC(O)CC1,MAK-UNK-e4a-18,286_NCL.1,3
Cc1cc(CN2CCN(CC2)C(=O)CC)ccc1NCCNCN1CCC(O)CC1,MAK-UNK-e4a-18,286_NCL2ACR.1,16
C[C@@H]1CC[C@@H](OCc2cscc2)[C@H](CN2CCN(CC2)C(=O)C)C1,MAK-UNK-e4a-24,292_NCL.1,3
Fc1ccccc1c1cc(CN[C@H](C)C(=O)N2C[C@@H](c3ccccc3)c3ccccc3C2)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-2,1607_NCL2ACR.1,12
Fc1ccccc1c1cc(CN[C@@H]2[C@@H](c3ccccc3)c3ccccc3CN2C(=O)C)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-7,1612_NCL.1,12
Fc1ccccc1c1cc(CN[C@@H]2[C@@H](c3ccccc3)c3ccccc3CN2C(=O)CC)cn1S(=O)(=O)c1cccnc1,MAK-UNK-702-7,1612_NCL2ACR.1,12
CCC(=O)N(C(=O)Nc1ccccc1)c1cccnc1,DAR-DIA-fc9-9,31_ACL2ACR.0,8
CC(=O)N(C(=O)Nc1ccccc1)c1cccnc1,DAR-DIA-fc9-9,31_ACL.0,8
Cc1cccc(CC(=O)Nc2cccnc2Cl)c1NC(=O)CC,AGN-NEW-cce-1,518_ACR.0,8
Cc1ncccc1NC(=O)Cc1cccc(Cl)c1NC(=O)CC,AGN-NEW-cce-2,519_ACR.0,8
Cc1ccc(C)c(NC(=O)CC)c1CC(=O)Nc1cccnc1Cl,AGN-NEW-cce-3,520_ACR.0,8
Cc1cccc(CC(=O)Nc2cccnc2C=N)c1,AGN-NEW-c7b-3,578_NIT.0,8
CS(=O)(=O)NCC[C@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C[C@@H](F)C1,TAM-UNI-c14-1,652_ACL.0,0
COc1nc(CN(C(=O)Nc2c(CCNC(=O)CC)c(C)cnc2C=C)c2cc(C)ccn2)nc(F)n1,AGN-NEW-9d2-1,1085_ACL2ACR.0,8
COc1nc(CN(C(=O)Nc2c(CCNC(=O)C)c(C)cnc2C=C)c2cc(C)ccn2)nc(F)n1,AGN-NEW-9d2-1,1085_ACL.0,2
COc1nc(CN(C(=O)Nc2c(CCNC(=O)CC)c(C)cnc2C=C)c2cc(C)ccn2)ncn1,AGN-NEW-9d2-3,1087_ACL2ACR.0,6
COc1nc(CN(C(=O)Nc2c(CCNC(=O)C)c(C)cnc2C=C)c2cc(C)ccn2)ncn1,AGN-NEW-9d2-3,1087_ACL.0,6
FS(=O)(=O)Cc1ccccc1[C@@H](NC(=O)CC)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CCl,JIA-UNI-997-2,1139_ACL2ACR.0,8
FS(=O)(=O)Cc1ccccc1[C@@H](NC(=O)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CCl,JIA-UNI-997-2,1139_ACL.0,6
FS(=O)(=O)Cc1ccccc1[C@@H](NC(=O)CC)C(=O)N[C@@H](Cc1cccnc1)C(=O)CCl,JIA-UNI-997-3,1140_ACL2ACR.0,8
FS(=O)(=O)Cc1ccccc1[C@@H](NC(=O)C)C(=O)N[C@@H](Cc1cccnc1)C(=O)CCl,JIA-UNI-997-3,1140_ACL.0,8
Cc1ccnc(F)c1NS(=O)(=O)CCNC(=O)c1cccs1,AGN-NEW-953-1,1181_SUL.0,2
CC(C)C(=O)NCCS(=O)(=O)Nc1c(F)nccc1C,AGN-NEW-953-3,1183_SUL.0,2
Cc1ccnc(F)c1NS(=O)(=O)CCNC(=O)C1CCCC1,AGN-NEW-953-4,1184_SUL.0,2
Cc1ccncc1NS(=O)(=O)CCNC(=O)c1cccs1,AGN-NEW-953-5,1185_SUL.0,8
Cc1cc(Cl)cc(c1)N1C[C@H](CN(C1=O)c1cnccc1C)NC(=O)CC,AGN-NEW-63f-1,1723_ACR.0,8
Cc1cc(F)cc(c1)N1C[C@H](CN(C1=O)c1cnccc1C)NC(=O)CC,AGN-NEW-63f-2,1724_ACR.0,5
Cc1ccnc(c1)N(CCC1CN(C1)C(=O)CC)C(=O)Nc1c(C)ncc(C)c1CCN1CCOCC1,AGN-NEW-5f0-1,1805_ACR.0,5
CCC(=O)NCCOc1ccccc1NC(=O)Nc1cccnc1,BAR-COM-569-2,1900_ACL2ACR.0,8
CC(=O)NCCOc1ccccc1NC(=O)Nc1cccnc1,BAR-COM-569-2,1900_ACL.0,8
C1NC(=C)N(c2cccnc2)C(=O)[C@@H]1c1cccc(Br)c1,NIM-UNI-534-1,1913_ACR.0,5
CCC(=O)N1CCC[C@H]1C(=O)NC[C@H](NC(=O)Cn1cncn1)c1ccccc1,BAR-COM-4e0-59,2004_ACL2ACR.0,1
CC(=O)N1CCC[C@H]1C(=O)NC[C@H](NC(=O)Cn1cncn1)c1ccccc1,BAR-COM-4e0-59,2004_ACL.0,19
CCC(=O)N1CCN[C@H]2NC(=O)N([C@@H]12)c1cccnc1,NIM-UNI-36e-1,2138_ACL2ACR.0,5
