SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score,scaffold,scaffold_generic
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@H](CNC(=O)CC)CCC[C@H]12,DUN-NEW-f8c-21,108_NCL2ACR.0,1,x1336,1451.2840234983726,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CCC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@H](CNC(=O)CCl)CCC[C@@H]12,DUN-NEW-f8c-21,108_ACL2ACR.0,0,,1433.968680981544,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CC(=O)NCC[C@H]1C[NH2+][C@H]2[C@@H](CNC(=O)CCl)CCC[C@@H]12,DUN-NEW-f8c-21,108_ACL.0,0,,1331.1257015092876,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CS(=O)(=O)N1CCN(C[C@@H]1c1ccccc1)C(=O)C,DUN-NEW-f8c-22,109_NCL.0,4,"x0734,x1458,x0820,x1336",2242.4942534282845,c1ccc(C2CNCCN2)cc1,C1CCC(C2CCCCC2)CC1
CS(=O)(=O)N1CCN(C[C@@H]1c1ccccc1)C(=O)CC,DUN-NEW-f8c-22,109_NCL2ACR.0,0,,1482.8511898146558,c1ccc(C2CNCCN2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)Nc1nc2c(cccc2s1)S(=O)(=O)NCCc1ccccc1,DUN-NEW-f8c-23,110_NCL.0,0,,991.1778945131504,O=S(=O)(NCCc1ccccc1)c1cccc2scnc12,CC(C)(CCCC1CCCCC1)C1CCCC2CCCC21
CCC(=O)Nc1nc2c(cccc2s1)S(=O)(=O)NCCc1ccccc1,DUN-NEW-f8c-23,110_NCL2ACR.0,0,,1287.9236912565727,O=S(=O)(NCCc1ccccc1)c1cccc2scnc12,CC(C)(CCCC1CCCCC1)C1CCCC2CCCC21
CC(=O)NCC[C@@H]1C[NH2+][C@H]2[C@@H](CN3CCN(CC3)C(=O)C)CCC[C@@H]12,DUN-NEW-f8c-24,111_NCL.0,0,,1339.9655401070336,C1CC2CC[NH2+]C2C(CN2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
CC(=O)NCC[C@H]1C[NH2+][C@H]2[C@H](CN3CCN(CC3)C(=O)CC)CCC[C@@H]12,DUN-NEW-f8c-24,111_NCL2ACR.0,0,,787.0696434403171,C1CC2CC[NH2+]C2C(CN2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
CCC(=O)NCC[C@H]1C[NH2+][C@H]2[C@@H](CN3CCN(CC3)C(=O)CCl)CCC[C@@H]12,DUN-NEW-f8c-24,111_ACL2ACR.0,0,,1110.3033986045548,C1CC2CC[NH2+]C2C(CN2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@H](CN3CCN(CC3)C(=O)CCl)CCC[C@H]12,DUN-NEW-f8c-24,111_ACL.0,0,,1260.1554514724685,C1CC2CC[NH2+]C2C(CN2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
CS(=O)(=O)N(CCc1ccccc1)CC1CCN(CC1)C(=O)C,DUN-NEW-f8c-25,112_NCL.0,0,,1150.267854892439,c1ccc(CCNCC2CCNCC2)cc1,C1CCC(CCCCC2CCCCC2)CC1
CS(=O)(=O)N(CCc1ccccc1)CC1CCN(CC1)C(=O)CC,DUN-NEW-f8c-25,112_NCL2ACR.0,0,,1352.942402912202,c1ccc(CCNCC2CCNCC2)cc1,C1CCC(CCCCC2CCCCC2)CC1
CS(=O)(=O)NCC[C@H]1[C@@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@@H]2C[C@H](F)C1,PET-SGC-f81-1,113_ACL2ACR.0,0,,541.2733770775449,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CS(=O)(=O)NCC[C@@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C[C@@H](F)C1,PET-SGC-f81-1,113_ACL.0,0,,502.64658926628687,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@H](CN3CCN(CC3)C(=O)C)C[C@H](F)C[C@H]12,NAU-LAT-f72-1,124_NCL.0,0,,1283.4652224490314,C1CC2CC[NH2+]C2C(CN2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
CC(=O)NCC[C@H]1C[NH2+][C@H]2[C@H](CN3CCN(CC3)C(=O)CC)C[C@H](F)C[C@@H]12,NAU-LAT-f72-1,124_NCL2ACR.0,0,,1268.8781719515332,C1CC2CC[NH2+]C2C(CN2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
F[C@H]1C[C@@H](CN2CCN(CC2)C(=O)CCl)[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C1,NAU-LAT-f72-1,124_ACL2ACR.0,0,,1174.3176722707472,C1CC2CC[NH2+]C2C(CN2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
F[C@@H]1C[C@H](CN2CCN(CC2)C(=O)CCl)[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,NAU-LAT-f72-1,124_ACL.0,0,,1214.2429902160636,C1CC2CC[NH2+]C2C(CN2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
F[C@@H]1C[C@H](CN2CCN(CC2)C(=O)C#N)[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C1,NAU-LAT-f72-2,125_ACL2ACR.0,0,,1379.3887077093038,C1CC2CC[NH2+]C2C(CN2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
F[C@H]1C[C@@H](CN2CCN(CC2)C(=O)C#N)[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,NAU-LAT-f72-2,125_ACL.0,0,,1254.6337199823226,C1CC2CC[NH2+]C2C(CN2CCNCC2)C1,C1CCC(CC2CCCC3CCCC32)CC1
CS(=O)(=O)N1CCN([C@H](C1)c1ccccc1)C(=O)CC,NAU-LAT-f72-4,127_ACR.0,0,,1352.6226890029045,c1ccc(C2CNCCN2)cc1,C1CCC(C2CCCCC2)CC1
Cc1ccc(NCc2ccccc2)c(c1)S(=O)(=O)N1CCN(CC1)C(=O)C,NAU-LAT-f72-5,128_NCL.0,0,,1300.0042814040914,O=S(=O)(c1ccccc1NCc1ccccc1)N1CCNCC1,CC(C)(C1CCCCC1)C1CCCCC1CCC1CCCCC1
Cc1ccc(NCc2ccccc2)c(c1)S(=O)(=O)N1CCN(CC1)C(=O)CC,NAU-LAT-f72-5,128_NCL2ACR.0,0,,1085.915796693453,O=S(=O)(c1ccccc1NCc1ccccc1)N1CCNCC1,CC(C)(C1CCCCC1)C1CCCCC1CCC1CCCCC1
Cc1cc(no1)CCC(=O)N1CCN(CC1)S(=O)(=O)c1ccc(Cl)cc1,NAU-LAT-f72-6,129_ACR.0,0,,1558.1737781022096,O=C(CCc1ccon1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CC(CCC1CCCC1)C1CCC(C(C)(C)C2CCCCC2)CC1
CS(=O)(=O)NCC[C@@H]1[C@@H]2[NH2+][C@H]3[C@H](CCN(C3)C(=O)CC)[C@@H]2CCC1,ELE-IMP-dfb-3,324_ACL2ACR.0,0,,820.7426569628058,C1CCC2C(C1)[NH2+]C1CNCCC12,C1CCC2C(C1)CC1CCCCC12
CS(=O)(=O)NCC[C@@H]1[C@H]2[NH2+][C@@H]3[C@@H](CCN(C3)C(=O)C)[C@H]2CCC1,ELE-IMP-dfb-3,324_ACL.0,0,,826.7873539848816,C1CCC2C(C1)[NH2+]C1CNCCC12,C1CCC2C(C1)CC1CCCCC12
CC(=O)N1CC[C@@H]([C@@H](CCc2ccccc2)C1)C(=O)N1CCCCC1,PAU-WEI-c6d-1,594_NCL.0,0,,1341.1184620343888,O=C(C1CCNCC1CCc1ccccc1)N1CCCCC1,CC(C1CCCCC1)C1CCCCC1CCC1CCCCC1
CCC(=O)N1CC[C@@H]([C@@H](CCc2ccccc2)C1)C(=O)N1CCCCC1,PAU-WEI-c6d-1,594_NCL2ACR.0,0,,1201.0852492943152,O=C(C1CCNCC1CCc1ccccc1)N1CCCCC1,CC(C1CCCCC1)C1CCCCC1CCC1CCCCC1
Oc1ccc(C[C@@H](NC(=O)CC)C(=O)NCC#CBr)c(c1)S(=O)(=O)NCCc1ccccc1,MAK-UNK-c44-2,600_ACL2ACR.0,0,,1087.3735246091244,O=S(=O)(NCCc1ccccc1)c1ccccc1,CC(C)(CCCC1CCCCC1)C1CCCCC1
Oc1ccc(C[C@@H](NC(=O)C)C(=O)NCC#CBr)c(c1)S(=O)(=O)NCCc1ccccc1,MAK-UNK-c44-2,600_ACL.0,0,,996.3074018999564,O=S(=O)(NCCc1ccccc1)c1ccccc1,CC(C)(CCCC1CCCCC1)C1CCCCC1
Oc1ccc(cc1)[C@@H]([C@@H](NC(=O)CC)C(=O)NCC#CBr)S(=O)(=O)NCCc1ccccc1,MAK-UNK-c44-5,603_ACL2ACR.0,0,,1061.0023443211592,O=S(=O)(Cc1ccccc1)NCCc1ccccc1,CC(C)(CCCC1CCCCC1)CC1CCCCC1
Oc1ccc(cc1)[C@@H]([C@@H](NC(=O)C)C(=O)NCC#CBr)S(=O)(=O)NCCc1ccccc1,MAK-UNK-c44-5,603_ACL.0,0,,1262.048363082949,O=S(=O)(Cc1ccccc1)NCCc1ccccc1,CC(C)(CCCC1CCCCC1)CC1CCCCC1
Oc1ccc(C[C@](NC(=O)CC)(C(=O)NCC#CBr)S(=O)(=O)NCCc2ccccc2)cc1,MAK-UNK-c44-6,604_ACL2ACR.0,0,,1430.0357035662287,O=S(=O)(CCc1ccccc1)NCCc1ccccc1,CC(C)(CCCC1CCCCC1)CCC1CCCCC1
Oc1ccc(C[C@](NC(=O)C)(C(=O)NCC#CBr)S(=O)(=O)NCCc2ccccc2)cc1,MAK-UNK-c44-6,604_ACL.0,0,,1166.1709874250255,O=S(=O)(CCc1ccccc1)NCCc1ccccc1,CC(C)(CCCC1CCCCC1)CCC1CCCCC1
Oc1ccc(C[C@H](NC(=O)CC)C(=O)N[C@H](C#CBr)S(=O)(=O)NCCc2ccccc2)cc1,MAK-UNK-c44-7,605_ACL2ACR.0,0,,576.1358692036928,O=C(CCc1ccccc1)NCS(=O)(=O)NCCc1ccccc1,CC(CCC1CCCCC1)CCC(C)(C)CCCC1CCCCC1
Oc1ccc(C[C@H](NC(=O)C)C(=O)N[C@H](C#CBr)S(=O)(=O)NCCc2ccccc2)cc1,MAK-UNK-c44-7,605_ACL.0,0,,1091.5549928991998,O=C(CCc1ccccc1)NCS(=O)(=O)NCCc1ccccc1,CC(CCC1CCCCC1)CCC(C)(C)CCCC1CCCCC1
F[C@H]1C[C@@H](CC(=O)NC2CCNCC2)[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@H]2C1,TAM-UNI-c14-2,653_ACL2ACR.0,0,,1235.1233366900144,O=C(CC1CCCC2CC[NH2+]C21)NC1CCNCC1,CC(CC1CCCCC1)CC1CCCC2CCCC21
F[C@@H]1C[C@H](CC(=O)NC2CCNCC2)[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1,TAM-UNI-c14-2,653_ACL.0,0,,701.2115219481648,O=C(CC1CCCC2CC[NH2+]C21)NC1CCNCC1,CC(CC1CCCCC1)CC1CCCC2CCCC21
F[C@@H]1C[C@H](NCC(=O)N[C@@H]2CCCNC2)[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C1,TAM-UNI-c14-3,654_ACL2ACR.0,0,,1220.9741160497074,O=C(CNC1CCCC2CC[NH2+]C21)NC1CCCNC1,CC(CCC1CCCC2CCCC21)CC1CCCCC1
F[C@H]1C[C@@H](NCC(=O)N[C@@H]2CCCNC2)[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1,TAM-UNI-c14-3,654_ACL.0,0,,908.544676650409,O=C(CNC1CCCC2CC[NH2+]C21)NC1CCCNC1,CC(CCC1CCCC2CCCC21)CC1CCCCC1
NC(=O)[C@@H]1CCCN1[C@H]1[C@@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@@H]2CCC1,TAM-UNI-c14-16,667_ACL2ACR.0,0,,1125.5648173411673,C1CC2CC[NH2+]C2C(N2CCCC2)C1,C1CCC(C2CCCC3CCCC32)C1
NC(=O)[C@@H]1CCCN1[C@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2CCC1,TAM-UNI-c14-16,667_ACL.0,0,,1344.6391728321887,C1CC2CC[NH2+]C2C(N2CCCC2)C1,C1CCC(C2CCCC3CCCC32)C1
F[C@@H]1C[C@H]([C@@H](N[C@H]2CCCNC2)C(=O)NC2CCNCC2)[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@@H]2C1,TAM-UNI-c14-22,673_ACL2ACR.0,0,,632.3726536548653,O=C(NC1CCNCC1)C(NC1CCCNC1)C1CCCC2CC[NH2+]C21,CC(CC1CCCCC1)C(CC1CCCCC1)C1CCCC2CCCC21
F[C@@H]1C[C@H]([C@@H](N[C@@H]2CCCNC2)C(=O)NC2CCNCC2)[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,TAM-UNI-c14-22,673_ACL.0,0,,1076.7799377220383,O=C(NC1CCNCC1)C(NC1CCCNC1)C1CCCC2CC[NH2+]C21,CC(CC1CCCCC1)C(CC1CCCCC1)C1CCCC2CCCC21
CS(=O)(=O)N(C[C@H]1CCN2[C@H](CCc3ccc(cc23)S(=O)(=O)N)C1)C1=CCC(=C1NC(=O)C)[C@H](O)N1CCSCC1,STE-NAN-baf-3,716_NCL.0,0,,1022.7717458415144,C1=C(CN2CCSCC2)CC=C1NCC1CCN2c3ccccc3CCC2C1,C1CCC(CC2CCC(CCC3CCC4C(CCC5CCCCC54)C3)C2)CC1
CS(=O)(=O)N(C[C@H]1CCN2[C@H](CCc3ccc(cc23)S(=O)(=O)N)C1)C1=CCC(=C1NC(=O)CC)[C@H](O)N1CCSCC1,STE-NAN-baf-3,716_NCL2ACR.0,0,,1049.0313914501867,C1=C(CN2CCSCC2)CC=C1NCC1CCN2c3ccccc3CCC2C1,C1CCC(CC2CCC(CCC3CCC4C(CCC5CCCCC54)C3)C2)CC1
CCC(=O)NCCc1ccccc1,ANT-DIA-b7f-4,733_ACL2ACR.0,0,,851.6176287758976,c1ccccc1,C1CCCCC1
CC(=O)NCCc1ccccc1,ANT-DIA-b7f-4,733_ACL.0,9,"x1418,x1420,x0759,x1392,x1386,x0831,x0830,x0692,x0770",2275.8629489647838,c1ccccc1,C1CCCCC1
CS(=O)(=O)NCC[C@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C[C@@H](Cl)C1,ROB-UNI-b2e-1,885_ACL2ACR.0,0,,1395.1299304068878,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CS(=O)(=O)NCC[C@H]1[C@@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@@H]2C[C@@H](Cl)C1,ROB-UNI-b2e-1,885_ACL.0,0,,1041.2027391447314,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CC[N@@H+]1C[C@H](CCNC(=O)CC)[C@@H]2C[C@H](C[C@@H](CCNS(=O)(=O)C)[C@H]12)C#N,ROB-UNI-b2e-5,889_ACL2ACR.0,0,,1178.1929309503794,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CC[N@H+]1C[C@H](CCNC(=O)C)[C@@H]2C[C@@H](C[C@H](CCNS(=O)(=O)C)[C@H]12)C#N,ROB-UNI-b2e-5,889_ACL.0,0,,1152.8397972091968,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
C[C@H](NC(=O)C)[C@@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C[C@H](Cl)C1,ROB-UNI-b2e-6,890_ACL2ACR.0,0,,1554.1484554278775,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
C[C@H](NC(=O)C)[C@@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C[C@H](Cl)C1,ROB-UNI-b2e-6,890_ACL.0,0,,1592.3258110799286,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
C[C@H](NC(=O)C)[C@@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C[C@@H](C1)C#N,ROB-UNI-b2e-7,891_ACL2ACR.0,0,,1188.5395496172564,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
C[C@H](NC(=O)C)[C@H]1[C@@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@@H]2C[C@@H](C1)C#N,ROB-UNI-b2e-7,891_ACL.0,0,,1530.1013046691849,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CC[N@@H+]1C[C@H](CCNC(=O)CC)[C@@H]2C[C@H](C[C@@H]([C@H](C)NC(=O)C)[C@H]12)C#N,ROB-UNI-b2e-8,892_ACL2ACR.0,0,,1027.7999266358909,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CC[N@@H+]1C[C@@H](CCNC(=O)C)[C@@H]2C[C@H](C[C@@H]([C@H](C)NC(=O)C)[C@@H]12)C#N,ROB-UNI-b2e-8,892_ACL.0,0,,582.6053636262809,C1CCC2[NH2+]CCC2C1,C1CCC2CCCC2C1
CS(=O)(=O)NCCc1cc(Cl)cc2c(CCNC(=O)CC)ccnc12,ROB-UNI-b2e-9,893_ACL2ACR.0,0,,1019.3837193542073,c1ccc2ncccc2c1,C1CCC2CCCCC2C1
CS(=O)(=O)NCCc1cc(Cl)cc2c(CCNC(=O)C)ccnc12,ROB-UNI-b2e-9,893_ACL.0,0,,1060.2885201810009,c1ccc2ncccc2c1,C1CCC2CCCCC2C1
CS(=O)(=O)NCCc1cc(cc2c(CCNC(=O)CC)ccnc12)C#N,ROB-UNI-b2e-10,894_ACL2ACR.0,0,,1246.3621469141885,c1ccc2ncccc2c1,C1CCC2CCCCC2C1
CS(=O)(=O)NCCc1cc(cc2c(CCNC(=O)C)ccnc12)C#N,ROB-UNI-b2e-10,894_ACL.0,0,,1054.093002577065,c1ccc2ncccc2c1,C1CCC2CCCCC2C1
CCC(=O)NCC[C@@H]1C[N@H+](CC(=O)N2CCOCC2)[C@@H]2CC[C@H](Cl)C[C@H]12,ROB-UNI-b2e-11,895_ACL2ACR.0,0,,1178.9995583240034,O=C(C[NH+]1CCC2CCCCC21)N1CCOCC1,CC(CC1CCC2CCCCC21)C1CCCCC1
CC(=O)NCC[C@@H]1C[N@@H+](CC(=O)N2CCOCC2)[C@H]2CC[C@@H](Cl)C[C@@H]12,ROB-UNI-b2e-11,895_ACL.0,0,,1060.5446812096695,O=C(C[NH+]1CCC2CCCCC21)N1CCOCC1,CC(CC1CCC2CCCCC21)C1CCCCC1
CCC(=O)NCC[C@@H]1C[N@@H+](CC(=O)N2CCOCC2)[C@@H]2CC[C@@H](C[C@H]12)C#N,ROB-UNI-b2e-12,896_ACL2ACR.0,0,,1207.1267530932685,O=C(C[NH+]1CCC2CCCCC21)N1CCOCC1,CC(CC1CCC2CCCCC21)C1CCCCC1
CC(=O)NCC[C@@H]1C[N@H+](CC(=O)N2CCOCC2)[C@@H]2CC[C@@H](C[C@H]12)C#N,ROB-UNI-b2e-12,896_ACL.0,0,,707.249199814778,O=C(C[NH+]1CCC2CCCCC21)N1CCOCC1,CC(CC1CCC2CCCCC21)C1CCCCC1
CC(=O)N1CCN(Cc2cnc(nc2)c2ccccc2)CC1,MAK-UNK-af8-1,925_NCL.0,2,"x1358,x1351",1702.5897527433785,c1ccc(-c2ncc(CN3CCNCC3)cn2)cc1,C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
CCC(=O)N1CCN(Cc2cnc(nc2)c2ccccc2)CC1,MAK-UNK-af8-1,925_NCL2ACR.0,0,,1354.9742381593476,c1ccc(-c2ncc(CN3CCNCC3)cn2)cc1,C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
C[C@@H](CCc1ccccc1)N1CCN(CC1)C(=O)C,MAK-UNK-af8-2,926_NCL.0,3,"x1334,x1336,x1385",1683.523328154607,c1ccc(CCCN2CCNCC2)cc1,C1CCC(CCCC2CCCCC2)CC1
Cc1cccc(C[C@H]2CCN([C@H](C2)C(=O)O)C(=O)C)c1,MAK-UNK-af8-5,929_NCL.0,2,"x1358,x1351",1545.125736275882,c1ccc(CC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
Cc1cccc(C[C@H]2CCN([C@H](C2)C(=O)O)C(=O)CC)c1,MAK-UNK-af8-5,929_NCL2ACR.0,0,,849.4090036544832,c1ccc(CC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
Cc1cccc(CC2CCN(CC2)C(=O)C)c1,MAK-UNK-af8-6,930_NCL.0,5,"x0759,x0831,x0830,x0692,x0770",1926.2234024541215,c1ccc(CC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
Cc1cccc(CC2CCN(CC2)C(=O)CC)c1,MAK-UNK-af8-6,930_NCL2ACR.0,0,,1896.2253457749252,c1ccc(CC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CCOC(=O)[C@@H]1C[C@H](Cc2cccc(C)c2)CCN1C(=O)C,MAK-UNK-af8-7,931_NCL.0,0,,1854.978077010744,c1ccc(CC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CCOC(=O)[C@@H]1C[C@H](Cc2cccc(C)c2)CCN1C(=O)CC,MAK-UNK-af8-7,931_NCL2ACR.0,0,,1574.0068390399317,c1ccc(CC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
Cc1cccc(C[C@@H]2C[C@H]3CC[C@@H](C2)N3C(=O)C)c1,MAK-UNK-af8-8,932_NCL.0,1,x1420,2024.0746473307768,c1ccc(CC2CC3CCC(C2)N3)cc1,C1CCC(CC2CC3CCC(C3)C2)CC1
Cc1cccc(C[C@@H]2C[C@H]3CC[C@@H](C2)N3C(=O)CC)c1,MAK-UNK-af8-8,932_NCL2ACR.0,0,,1634.875292847163,c1ccc(CC2CC3CCC(C2)N3)cc1,C1CCC(CC2CC3CCC(C3)C2)CC1
COC(=O)[C@@H]1C[C@H](Cc2cccc(C)c2)CCN1C(=O)C,MAK-UNK-af8-9,933_NCL.0,1,x1358,1731.6517740652448,c1ccc(CC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
COC(=O)[C@@H]1C[C@H](Cc2cccc(C)c2)CCN1C(=O)CC,MAK-UNK-af8-9,933_NCL2ACR.0,0,,1545.2265900156506,c1ccc(CC2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
Cc1cccc(CN2CCN(CC2)C(=O)CNC=O)c1,MAK-UNK-af8-10,934_NCL.0,1,x1336,1559.9966778346854,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
Cc1cccc(CN2CCN(CC2)C(=O)[C@@H](C)NC=O)c1,MAK-UNK-af8-10,934_NCL2ACR.0,0,,1590.6193957999012,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
COC(=O)[C@H](NS(=O)(=O)NS(=O)(=O)N)c1ccc(CN2CCN(CC2)C(=O)C)cc1C,MAK-UNK-af8-14,938_NCL.0,0,,1099.1498120979256,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
COC(=O)[C@H](NS(=O)(=O)NS(=O)(=O)N)c1ccc(CN2CCN(CC2)C(=O)CC)cc1C,MAK-UNK-af8-14,938_NCL2ACR.0,0,,1113.587397494048,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
C[C@H](O)[C@@H](Cc1c(CN2CCN(CC2)C(=O)C)cccc1C)NC(=O)CS(=O)(=O)N,MAK-UNK-af8-15,939_NCL.0,0,,1250.0807955736611,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
C[C@H](O)[C@@H](Cc1c(CN2CCN(CC2)C(=O)CC)cccc1C)NC(=O)CS(=O)(=O)N,MAK-UNK-af8-15,939_NCL2ACR.0,0,,978.4756425660972,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
C[NH2+][C@H]1[C@H](O)OC[C@@H](O)[C@@H]1O[C@H](C(=O)NS(=O)(=O)N)c1ccc(CN2CCN(CC2)C(=O)C)cc1C,MAK-UNK-af8-16,940_NCL.0,0,,862.452362047837,c1cc(CN2CCNCC2)ccc1COC1CCOCC1,C1CCC(CCC2CCC(CC3CCCCC3)CC2)CC1
C[NH2+][C@H]1[C@H](O)OC[C@@H](O)[C@@H]1O[C@H](C(=O)NS(=O)(=O)N)c1ccc(CN2CCN(CC2)C(=O)CC)cc1C,MAK-UNK-af8-16,940_NCL2ACR.0,0,,912.7954142868973,c1cc(CN2CCNCC2)ccc1COC1CCOCC1,C1CCC(CCC2CCC(CC3CCCCC3)CC2)CC1
C[C@H](CNc1cc(C)cc(CN2CCN(CC2)C(=O)CC)c1)c1ccc(cc1)S(=O)(=O)N,MAK-UNK-af8-17,941_NCL2ACR.0,0,,1005.8862948914991,c1ccc(CCNc2cccc(CN3CCNCC3)c2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1
CN(c1cc(ncn1)S(=O)(=O)N)c1ccc(O)cc1Oc1ccc(C)cc1CN1CCN(CC1)C(=O)C,MAK-UNK-af8-18,942_NCL.0,0,,1190.2563112704674,c1ccc(Oc2ccccc2Nc2ccncn2)c(CN2CCNCC2)c1,C1CCC(CC2CCCCC2CC2CCCCC2CC2CCCCC2)CC1
CN(c1cc(ncn1)S(=O)(=O)N)c1ccc(O)cc1Oc1ccc(C)cc1CN1CCN(CC1)C(=O)CC,MAK-UNK-af8-18,942_NCL2ACR.0,0,,958.2020594632312,c1ccc(Oc2ccccc2Nc2ccncn2)c(CN2CCNCC2)c1,C1CCC(CC2CCCCC2CC2CCCCC2CC2CCCCC2)CC1
CC[NH2+][C@H]1C[C@H](CC[C@@H]1OC#N)Oc1cccc(CN2CCN(CC2)C(=O)C)c1,MAK-UNK-af8-19,943_NCL.0,0,,1209.9556306871752,c1cc(CN2CCNCC2)cc(OC2CCCCC2)c1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1
CC[NH2+][C@H]1C[C@H](CC[C@@H]1OC#N)Oc1cccc(CN2CCN(CC2)C(=O)CC)c1,MAK-UNK-af8-19,943_NCL2ACR.0,0,,993.1241224194853,c1cc(CN2CCNCC2)cc(OC2CCCCC2)c1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1
CC[NH2+][C@@H]1C[C@@H](CC[C@H]1OC=N)Oc1cccc(CN2CCN(CC2)C(=O)CCl)c1,MAK-UNK-af8-19,943_NIT.0,0,,1094.3950286296454,c1cc(CN2CCNCC2)cc(OC2CCCCC2)c1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1
CCN[C@H](COc1cccc(CN2CCN(CC2)C(=O)CC)c1)OCC#N,MAK-UNK-af8-20,944_NCL2ACR.0,0,,1160.7265232979166,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC[NH2+][C@@H]1C[C@H](C[C@@H](O)[C@@H]1OC#N)c1cccc(CN2CCN(CC2)C(=O)C)c1,MAK-UNK-af8-21,945_NCL.0,0,,1129.6999020590786,c1cc(CN2CCNCC2)cc(C2CCCCC2)c1,C1CCC(CC2CCCC(C3CCCCC3)C2)CC1
